Date,Time,Home (kW),Powerwall (kW),Solar (kW),Grid (kW),Energy Remaining (%)
7/25/2024,0:45,0.3,0,0,0.3,15
7/25/2024,0:50,0.3,0,0,0.3,15
7/25/2024,0:55,0.3,0,0,0.3,15
7/25/2024,1:00,0.3,0,0,0.3,15
7/25/2024,1:05,0.3,0,0,0.3,15
7/25/2024,1:10,0.4,0,0,0.4,15
7/25/2024,1:15,1.4,0,0,1.4,15
7/25/2024,1:20,1.2,0,0,1.2,15
7/25/2024,1:25,0.3,0,0,0.3,15
7/25/2024,1:30,0.3,0,0,0.3,15
7/25/2024,1:35,0.3,0,0,0.3,15
7/25/2024,1:40,1.3,0,0,1.3,15
7/25/2024,1:45,0.9,0,0,0.9,15
7/25/2024,1:50,0.5,0,0,0.5,15
7/25/2024,1:55,0.3,0,0,0.3,15
7/25/2024,2:00,0.4,0,0,0.4,15
7/25/2024,2:05,0.3,0,0,0.3,15
7/25/2024,2:10,0.3,0,0,0.3,15
7/25/2024,2:15,0.3,0,0,0.3,15
7/25/2024,2:20,0.9,0,0,0.9,15
7/25/2024,2:25,0.9,0,0,0.9,15
7/25/2024,2:30,1.4,0,0,1.4,15
7/25/2024,2:35,0.5,0,0,0.5,15
7/25/2024,2:40,0.3,0,0,0.3,15
7/25/2024,2:45,0.4,0,0,0.4,15
7/25/2024,2:50,0.3,0,0,0.3,15
7/25/2024,2:55,0.3,0,0,0.3,15
7/25/2024,3:00,0.8,0,0,0.8,15
7/25/2024,3:05,0.7,0,0,0.7,15
7/25/2024,3:10,0.3,0,0,0.3,15
7/25/2024,3:15,0.3,0,0,0.3,15
7/25/2024,3:20,0.3,0,0,0.3,15
7/25/2024,3:25,1.8,0,0,1.8,15
7/25/2024,3:30,1.4,0,0,1.4,15
7/25/2024,3:35,0.5,0,0,0.5,15
7/25/2024,3:40,0.3,0,0,0.3,15
7/25/2024,3:45,0.3,0,0,0.3,15
7/25/2024,3:50,0.3,0,0,0.3,15
7/25/2024,3:55,0.3,0,0,0.3,15
7/25/2024,4:00,0.3,0,0,0.3,15
7/25/2024,4:05,0.3,0,0,0.3,15
7/25/2024,4:10,0.5,0,0,0.5,15
7/25/2024,4:15,1.3,0,0,1.3,15
7/25/2024,4:20,0.5,0,0,0.5,15
7/25/2024,4:25,0.3,0,0,0.3,15
7/25/2024,4:30,0.3,0,0,0.3,15
7/25/2024,4:35,0.8,0,0,0.8,15
7/25/2024,4:40,0.9,0,0,0.9,15
7/25/2024,4:45,0.4,0,0,0.4,15
7/25/2024,4:50,0.3,0,0,0.3,15
7/25/2024,4:55,0.9,0,0,0.9,15
7/25/2024,5:00,1,0,0,1,15
7/25/2024,5:05,0.6,0,0,0.6,15
7/25/2024,5:10,0.9,0,0,0.9,15
7/25/2024,5:15,0.9,0,0,0.9,15
7/25/2024,5:20,0.4,0,0,0.4,15
7/25/2024,5:25,0.3,0,0,0.3,15
7/25/2024,5:30,0.3,0,0,0.3,15
7/25/2024,5:35,0.3,0,0,0.3,15
7/25/2024,5:40,0.3,0,0,0.3,15
7/25/2024,5:45,1.2,0,0,1.2,15
7/25/2024,5:50,0.7,0,0,0.7,15
7/25/2024,5:55,1.1,0,0,1.1,15
7/25/2024,6:00,0.5,0,0,0.5,15
7/25/2024,6:05,0.3,0,0,0.3,15
7/25/2024,6:10,0.3,0,0,0.3,15
7/25/2024,6:15,0.3,0,0,0.3,15
7/25/2024,6:20,1.1,0,0,1.1,15
7/25/2024,6:25,1.4,0,0,1.4,15
7/25/2024,6:30,1,0,0,0.9,15
7/25/2024,6:35,0.5,0,0,0.5,15
7/25/2024,6:40,0.3,0,0.1,0.2,15
7/25/2024,6:45,0.3,0,0.2,0.1,15
7/25/2024,6:50,0.3,0,0.2,0,15
7/25/2024,6:55,0.4,0,0.3,0,15
7/25/2024,7:00,0.4,-0.1,0.5,0,15
7/25/2024,7:05,0.4,0,0.4,0,15
7/25/2024,7:10,1.2,0,0.5,0.7,15
7/25/2024,7:15,0.6,0,0.4,0.3,15
7/25/2024,7:20,0.3,-0.2,0.5,0,15
7/25/2024,7:25,0.3,-0.4,0.7,0,15
7/25/2024,7:30,1.2,0,0.6,0.7,15
7/25/2024,7:35,0.6,-0.2,0.6,0.1,15
7/25/2024,7:40,0.4,-0.3,0.6,0,15
7/25/2024,7:45,0.4,-0.3,0.7,0,16
7/25/2024,7:50,0.4,-0.4,0.8,0,16
7/25/2024,7:55,0.3,-0.3,0.7,0,16
7/25/2024,8:00,1.4,0,0.6,0.8,16
7/25/2024,8:05,0.6,-0.5,1,0,16
7/25/2024,8:10,1,-0.3,1.1,0.3,16
7/25/2024,8:15,1,0,0.7,0.3,16
7/25/2024,8:20,0.5,-0.5,1,0,16
7/25/2024,8:25,0.8,-1.4,2.2,0,16
7/25/2024,8:30,1.4,-0.4,1.7,0.1,17
7/25/2024,8:35,0.6,-2.1,2.7,0,17
7/25/2024,8:40,0.4,-1.1,1.4,0,17
7/25/2024,8:45,0.5,-2.6,3,0,19
7/25/2024,8:50,0.5,-2.8,3.3,0,19
7/25/2024,8:55,1.4,-2.3,3.8,0,19
7/25/2024,9:00,1.6,-0.5,2.2,0,20
7/25/2024,9:05,1.4,-0.3,1.7,0,20
7/25/2024,9:10,0.7,-1,1.7,0,20
7/25/2024,9:15,0.4,-1.2,1.6,0,20
7/25/2024,9:20,0.5,-0.9,1.4,0,20
7/25/2024,9:25,1.3,0.3,1,0,20
7/25/2024,9:30,1.1,0.6,0.5,0,20
7/25/2024,9:35,0.6,0.1,0.5,0,20
7/25/2024,9:40,0.4,-0.3,0.8,0,20
7/25/2024,9:45,0.4,-0.6,1.1,0,20
7/25/2024,9:50,1.1,0.2,0.9,0,20
7/25/2024,9:55,3.9,2.4,1.5,0,20
7/25/2024,10:00,4.5,2.1,2.4,0,19
7/25/2024,10:05,4.2,-0.1,4.3,0,19
7/25/2024,10:10,1.5,-1.6,3.1,0,19
7/25/2024,10:15,0.6,-4.1,4.8,0,21
7/25/2024,10:20,1.3,-1.1,2.4,0,21
7/25/2024,10:25,1.7,0,1.8,0,21
7/25/2024,10:30,1.7,0.5,1.2,0,21
7/25/2024,10:35,1,0,1.2,-0.1,21
7/25/2024,10:40,0.5,-0.3,0.9,0,21
7/25/2024,10:45,1.3,0.2,1.1,0,21
7/25/2024,10:50,1.3,-0.5,1.8,0,21
7/25/2024,10:55,1.5,0.1,1.5,0,21
7/25/2024,11:00,1.3,0.1,1.2,0,21
7/25/2024,11:05,0.9,-1.2,2,0,21
7/25/2024,11:10,0.7,-1.5,2.1,0,21
7/25/2024,11:15,1.4,-4.1,5.5,0,24
7/25/2024,11:20,1,-2.6,3.6,0,24
7/25/2024,11:25,1.9,-2.1,4,0,24
7/25/2024,11:30,1.5,-1.9,3.4,0,26
7/25/2024,11:35,2.3,-2.1,4.4,0,26
7/25/2024,11:40,1.9,-2.6,4.5,0,26
7/25/2024,11:45,1.4,-2.1,3.5,0,27
7/25/2024,11:50,1.3,-1.2,2.5,0,27
7/25/2024,11:55,1.3,-0.4,1.7,0,27
7/25/2024,12:00,1.5,-1.8,3.3,0,28
7/25/2024,12:05,0.9,-1.5,2.4,0,28
7/25/2024,12:10,0.6,-1.9,2.5,0,28
7/25/2024,12:15,0.6,-1.5,2,0,28
7/25/2024,12:20,2.4,0.6,1.8,0,28
7/25/2024,12:25,1.8,0,1.8,0,28
7/25/2024,12:30,1.4,-2.7,4,0,29
7/25/2024,12:35,1.3,-0.9,2.2,0,29
7/25/2024,12:40,1.3,0,1.3,0,29
7/25/2024,12:45,1.2,0,1.2,0,31
7/25/2024,12:50,0.8,-1.2,2,0,31
7/25/2024,12:55,0.7,-4.2,5,0,31
7/25/2024,13:00,0.8,-5.1,5.9,0,34
7/25/2024,13:05,2.2,-2.4,4.7,0,34
7/25/2024,13:10,2.1,-2.2,4.3,0,34
7/25/2024,13:15,2,-1.4,3.4,0,35
7/25/2024,13:20,1.4,-2.4,3.8,0,35
7/25/2024,13:25,1.4,-3.2,4.6,0,35
7/25/2024,13:30,1.4,-2,3.4,0,37
7/25/2024,13:35,1.4,-1.1,2.5,0,37
7/25/2024,13:40,1.3,-0.8,2.1,0,37
7/25/2024,13:45,1.4,-3.1,4.6,0,38
7/25/2024,13:50,1.8,-1.7,3.5,0,38
7/25/2024,13:55,1.9,0,1.9,0,38
7/25/2024,14:00,1.6,-0.8,2.4,0,40
7/25/2024,14:05,1.5,-3.3,4.8,0,40
7/25/2024,14:10,1.5,-3,4.5,0,40
7/25/2024,14:15,1.4,-3,4.4,0,41
7/25/2024,14:20,1.4,-1.5,2.9,0,41
7/25/2024,14:25,1.4,-1.4,2.7,0,41
7/25/2024,14:30,2,0.4,1.6,0,43
7/25/2024,14:35,1.6,-3.6,5.2,0,43
7/25/2024,14:40,0.9,-3.8,4.7,0,43
7/25/2024,14:45,0.8,-4.2,5,0,44
7/25/2024,14:50,1.8,0.2,1.6,0,44
7/25/2024,14:55,2,0.8,1.2,0,44
7/25/2024,15:00,1.8,0.3,1.5,0,45
7/25/2024,15:05,1.1,-0.3,1.4,0,45
7/25/2024,15:10,1.4,-2.3,3.7,0,45
7/25/2024,15:15,1.3,-1.5,2.8,0,46
7/25/2024,15:20,0.8,-1.4,2.2,0,46
7/25/2024,15:25,1.8,-3.1,4.9,0,46
7/25/2024,15:30,1.4,-0.7,2.1,0,47
7/25/2024,15:35,1,-1.1,2,0,47
7/25/2024,15:40,0.6,-1.1,1.7,0,47
7/25/2024,15:45,1.5,0.1,1.3,0,47
7/25/2024,15:50,1.5,0,1.6,0,47
7/25/2024,15:55,2.1,0.4,1.7,0,47
7/25/2024,16:00,1.2,-1,2.2,0,48
7/25/2024,16:05,0.7,0,0.8,0,48
7/25/2024,16:10,0.5,-1.6,2.1,0,48
7/25/2024,16:15,1.6,-0.6,2.2,0,48
7/25/2024,16:20,1.2,-1.2,2.4,0,48
7/25/2024,16:25,1.9,-0.3,2.1,0,48
7/25/2024,16:30,1.8,-1,2.8,0,49
7/25/2024,16:35,1.5,-1.8,3.4,0,49
7/25/2024,16:40,1.2,-1.2,2.5,0,49
7/25/2024,16:45,1.2,0.3,0.9,0,50
7/25/2024,16:50,0.7,-0.4,1.1,0,50
7/25/2024,16:55,0.5,-1.6,2.1,0,50
7/25/2024,17:00,2.1,-0.6,2.7,0,50
7/25/2024,17:05,1.4,-1,2.4,0,50
7/25/2024,17:10,1.1,-0.5,1.6,0,50
7/25/2024,17:15,2,0.7,1.3,0,51
7/25/2024,17:20,0.9,-0.3,1.1,0,51
7/25/2024,17:25,0.7,-1.6,2.3,0,51
7/25/2024,17:30,1.3,-0.4,1.8,0,50
7/25/2024,17:35,0.9,-0.3,1.3,0,50
7/25/2024,17:40,2.4,1.6,0.8,0,50
7/25/2024,17:45,3.4,2.6,0.8,0,48
7/25/2024,17:50,4.1,3.1,0.9,0,48
7/25/2024,17:55,3.9,3,0.9,0,48
7/25/2024,18:00,3.4,2.6,0.8,0,46
7/25/2024,18:05,1.8,1.2,0.6,0,46
7/25/2024,18:10,1.7,1.2,0.5,0,46
7/25/2024,18:15,1.3,0.9,0.4,0,45
7/25/2024,18:20,0.9,0.6,0.3,0,45
7/25/2024,18:25,1.9,1.7,0.3,0,45
7/25/2024,18:30,2,1.7,0.3,0,44
7/25/2024,18:35,1.2,0.9,0.3,0,44
7/25/2024,18:40,0.6,0.4,0.2,0,44
7/25/2024,18:45,1,0.8,0.2,0,44
7/25/2024,18:50,1.1,0.9,0.2,0,44
7/25/2024,18:55,0.6,0.4,0.2,0,44
7/25/2024,19:00,1.1,1,0.1,0,43
7/25/2024,19:05,1.1,1,0,0,43
7/25/2024,19:10,0.6,0.6,0,0,43
7/25/2024,19:15,2,2,0,0,41
7/25/2024,19:20,1.5,1.5,0,0,41
7/25/2024,19:25,0.9,0.9,0,0,41
7/25/2024,19:30,0.9,0.9,0,0,40
7/25/2024,19:35,1.3,1.3,0,0,40
7/25/2024,19:40,2.2,2.2,0,0,40
7/25/2024,19:45,1.8,1.8,0,0,39
7/25/2024,19:50,1.5,1.5,0,0,39
7/25/2024,19:55,0.8,0.8,0,0,39
7/25/2024,20:00,0.7,0.7,0,0,38
7/25/2024,20:05,0.6,0.6,0,0,38
7/25/2024,20:10,0.6,0.6,0,0,38
7/25/2024,20:15,2.3,2.3,0,0,37
7/25/2024,20:20,1.3,1.3,0,0,37
7/25/2024,20:25,0.6,0.6,0,0,37
7/25/2024,20:30,0.6,0.6,0,0,36
7/25/2024,20:35,0.6,0.6,0,0,36
7/25/2024,20:40,0.9,0.9,0,0,36
7/25/2024,20:50,0.7,0.7,0,0,36
7/25/2024,20:55,0.4,0,0,0.4,36
7/25/2024,21:00,0.7,0.3,0,0.3,35
7/25/2024,21:05,0.6,0.6,0,0,35
7/25/2024,21:10,1.3,1.3,0,0,35
7/25/2024,21:15,1.7,1.7,0,0,34
7/25/2024,21:20,1.4,1.4,0,0,34
7/25/2024,21:25,1,1,0,0,34
7/25/2024,21:30,0.6,0.6,0,0,33
7/25/2024,21:35,0.6,0.6,0,0,33
7/25/2024,21:40,0.6,0.6,0,0,33
7/25/2024,21:45,1.2,1.2,0,0,32
7/25/2024,21:50,0.9,0.9,0,0,32
7/25/2024,21:55,0.6,0.6,0,0,32
7/25/2024,22:00,0.6,0.6,0,0,32
7/25/2024,22:05,0.6,0.6,0,0,32
7/25/2024,22:10,0.7,0.7,0,0,32
7/25/2024,22:15,1.8,1.8,0,0,31
7/25/2024,22:20,0.8,0.8,0,0,31
7/25/2024,22:25,0.5,0.5,0,0,31
7/25/2024,22:30,0.5,0.5,0,0,30
7/25/2024,22:35,0.4,0.4,0,0,30
7/25/2024,22:40,0.6,0.6,0,0,30
7/25/2024,22:45,2.1,2.1,0,0,29
7/25/2024,22:50,0.8,0.8,0,0,29
7/25/2024,22:55,0.3,0.3,0,0,29
7/25/2024,23:00,0.3,0.3,0,0,29
7/25/2024,23:05,0.3,0.3,0,0,29
7/25/2024,23:10,0.3,0.3,0,0,29
7/25/2024,23:15,0.3,0.3,0,0,28
7/25/2024,23:20,1.1,1.1,0,0,28
7/25/2024,23:25,0.9,0.9,0,0,28
7/25/2024,23:30,0.9,0.9,0,0,28
7/25/2024,23:35,0.5,0.5,0,0,28
7/25/2024,23:40,0.3,0.3,0,0,28
7/25/2024,23:45,0.3,0.3,0,0,27
7/25/2024,23:50,0.3,0.3,0,0,27
7/25/2024,23:55,0.9,0.9,0,0,27
7/26/2024,0:00,0.8,0.8,0,0,27
7/26/2024,0:05,0.3,0.3,0,0,27
7/26/2024,0:10,0.3,0.3,0,0,27
7/26/2024,0:15,0.3,0.3,0,0,26
7/26/2024,0:20,0.3,0.3,0,0,26
7/26/2024,0:25,0.3,0.3,0,0,26
7/26/2024,0:30,0.3,0.3,0,0,26
7/26/2024,0:35,0.7,0.6,0,0,26
7/26/2024,0:40,1.1,1.1,0,0,26
7/26/2024,0:45,0.9,0.9,0,0,25
7/26/2024,0:50,0.6,0.6,0,0,25
7/26/2024,0:55,0.3,0.3,0,0,25
7/26/2024,1:00,0.3,0.3,0,0,25
7/26/2024,1:05,0.2,0.2,0,0,25
7/26/2024,1:10,0.3,0.3,0,0,25
7/26/2024,1:15,1.1,1.1,0,0,24
7/26/2024,1:20,0.6,0.6,0,0,24
7/26/2024,1:25,0.3,0.3,0,0,24
7/26/2024,1:30,0.3,0.3,0,0,24
7/26/2024,1:35,0.3,0.3,0,0,24
7/26/2024,1:40,0.3,0.3,0,0,24
7/26/2024,1:45,0.3,0.3,0,0,24
7/26/2024,1:50,0.3,0.3,0,0,24
7/26/2024,1:55,0.3,0.3,0,0,24
7/26/2024,2:00,0.4,0.4,0,0,23
7/26/2024,2:05,1,1,0,0,23
7/26/2024,2:10,0.3,0.3,0,0,23
7/26/2024,2:15,0.3,0.3,0,0,23
7/26/2024,2:20,0.3,0.3,0,0,23
7/26/2024,2:25,0.3,0.3,0,0,23
7/26/2024,2:30,0.3,0.3,0,0,22
7/26/2024,2:35,1.1,1.1,0,0,22
7/26/2024,2:40,1.1,1.1,0,0,22
7/26/2024,2:45,0.6,0.6,0,0,21
7/26/2024,2:50,0.4,0.4,0,0,21
7/26/2024,2:55,0.4,0.4,0,0,21
7/26/2024,3:00,0.4,0.4,0,0,21
7/26/2024,3:05,1.1,1.1,0,0,21
7/26/2024,3:10,1,1,0,0,21
7/26/2024,3:15,0.9,0.9,0,0,20
7/26/2024,3:20,0.6,0.6,0,0,20
7/26/2024,3:25,0.4,0.4,0,0,20
7/26/2024,3:30,0.4,0.4,0,0,20
7/26/2024,3:35,0.4,0.4,0,0,20
7/26/2024,3:40,0.4,0.4,0,0,20
7/26/2024,3:45,0.4,0.4,0,0,19
7/26/2024,3:50,0.5,0.5,0,0,19
7/26/2024,3:55,1.2,1.2,0,0,19
7/26/2024,4:00,0.6,0.6,0,0,18
7/26/2024,4:05,0.4,0.4,0,0,18
7/26/2024,4:10,0.4,0.4,0,0,18
7/26/2024,4:15,0.4,0.4,0,0,18
7/26/2024,4:20,0.4,0.4,0,0,18
7/26/2024,4:25,0.4,0.4,0,0,18
7/26/2024,4:30,0.5,0.5,0,0,18
7/26/2024,4:35,0.4,0.4,0,0,18
7/26/2024,4:40,0.4,0.4,0,0,18
7/26/2024,4:45,1.3,1.3,0,0,17
7/26/2024,4:50,0.7,0.7,0,0,17
7/26/2024,4:55,0.5,0.5,0,0,17
7/26/2024,5:00,0.4,0.4,0,0,16
7/26/2024,5:05,0.3,0.3,0,0,16
7/26/2024,5:10,0.4,0.4,0,0,16
7/26/2024,5:15,0.4,0.4,0,0,16
7/26/2024,5:20,0.3,0.3,0,0,16
7/26/2024,5:25,0.4,0.4,0,0,16
7/26/2024,5:30,0.6,0.6,0,0,16
7/26/2024,5:35,1.5,0.3,0,1.2,16
7/26/2024,5:40,1.4,0,0,1.4,16
7/26/2024,5:45,0.9,0,0,0.9,15
7/26/2024,5:50,0.7,0,0,0.7,15
7/26/2024,5:55,0.6,0,0,0.6,15
7/26/2024,6:00,0.4,0,0,0.4,15
7/26/2024,6:05,0.4,0,0,0.4,15
7/26/2024,6:10,0.4,0,0,0.4,15
7/26/2024,6:15,0.4,0,0,0.4,15
7/26/2024,6:20,0.4,0,0,0.4,15
7/26/2024,6:25,0.4,0,0,0.4,15
7/26/2024,6:30,0.4,0,0,0.3,15
7/26/2024,6:35,0.4,0,0.2,0.2,15
7/26/2024,6:40,0.4,0,0.1,0.2,15
7/26/2024,6:45,0.4,0,0.1,0.3,15
7/26/2024,6:50,0.4,0,0.1,0.3,15
7/26/2024,6:55,0.6,0,0.2,0.4,15
7/26/2024,7:00,0.7,0,0.1,0.5,15
7/26/2024,7:05,0.4,0,0.2,0.2,15
7/26/2024,7:10,0.4,0,0.2,0.2,15
7/26/2024,7:15,0.7,0,0.4,0.3,15
7/26/2024,7:20,1.1,0,0.2,0.9,15
7/26/2024,7:25,0.7,0,0.4,0.4,15
7/26/2024,7:30,1,0,0.5,0.5,15
7/26/2024,7:35,0.4,-0.2,0.5,0,15
7/26/2024,7:40,0.4,-0.3,0.7,0,15
7/26/2024,7:45,0.4,-0.3,0.7,0,15
7/26/2024,7:50,0.6,-0.3,0.9,0,15
7/26/2024,7:55,0.6,-0.3,1,0,15
7/26/2024,8:00,1.3,-0.2,1,0.5,15
7/26/2024,8:05,0.9,-0.2,1,0,15
7/26/2024,8:10,0.5,-0.3,0.7,0,15
7/26/2024,8:15,0.5,0,0.4,0,16
7/26/2024,8:20,0.6,-0.7,1.2,0,16
7/26/2024,8:25,0.6,-0.5,1.1,0,16
7/26/2024,8:30,1,-1.2,2.2,0,17
7/26/2024,8:35,1.4,-0.5,1.7,0.1,17
7/26/2024,8:40,0.8,-2,2.7,0,17
7/26/2024,8:45,0.7,-2,2.7,0,18
7/26/2024,8:50,0.7,-2,2.7,0,18
7/26/2024,8:55,2.5,-0.2,2.7,0,18
7/26/2024,9:00,1.7,-1.4,3.1,0,20
7/26/2024,9:05,1.1,-2.2,3.3,0,20
7/26/2024,9:10,0.7,-3,3.8,0,20
7/26/2024,9:15,0.7,-3,3.8,0,22
7/26/2024,9:20,0.7,-2.8,3.4,0,22
7/26/2024,9:25,0.7,-3.1,3.8,0,22
7/26/2024,9:30,1.5,-0.8,2.3,0,24
7/26/2024,9:35,1.1,-2.3,3.4,0,24
7/26/2024,9:40,0.8,-3,3.7,0,24
7/26/2024,9:45,0.8,-3.3,4.1,0,25
7/26/2024,9:50,1.6,-2,3.7,0,25
7/26/2024,9:55,1.8,0.6,1.2,0,25
7/26/2024,10:00,1.9,0.7,1.3,0,26
7/26/2024,10:05,1.2,-2,3.2,0,26
7/26/2024,10:10,0.7,-3,3.7,0,26
7/26/2024,10:15,0.7,-3.8,4.5,0,29
7/26/2024,10:20,0.8,-3.4,4.2,0,29
7/26/2024,10:25,1.8,-3,4.8,0,29
7/26/2024,10:30,1.3,-2,3.3,0,32
7/26/2024,10:35,1.1,-3.5,4.6,0,32
7/26/2024,10:40,0.8,-4.2,5,0,32
7/26/2024,10:45,0.7,-3.2,3.9,0,34
7/26/2024,10:50,1.3,-2.4,3.7,0,34
7/26/2024,10:55,2.6,-2.6,5.2,0,34
7/26/2024,11:00,1.7,-3,4.6,0,37
7/26/2024,11:05,1.2,-3.5,4.7,0,37
7/26/2024,11:10,0.9,-3.3,4.2,0,37
7/26/2024,11:15,1.6,-0.9,2.5,0,37
7/26/2024,11:20,1,-0.6,1.6,0,37
7/26/2024,11:25,0.6,-0.6,1.2,0,37
7/26/2024,11:30,0.6,-1,1.7,0,39
7/26/2024,11:35,1.6,-3,4.6,0,39
7/26/2024,11:40,1.5,-1.1,2.6,0,39
7/26/2024,11:45,1.9,-0.7,2.6,0,40
7/26/2024,11:50,1.7,-0.9,2.6,0,40
7/26/2024,11:55,0.8,-1.1,1.9,0,40
7/26/2024,12:00,0.6,-1.7,2.3,0,41
7/26/2024,12:05,1.4,-1.3,2.8,0,41
7/26/2024,12:10,1.5,-2.2,3.6,0,41
7/26/2024,12:15,1.4,-1.7,3.2,0,42
7/26/2024,12:20,1.1,-1,2.2,0,42
7/26/2024,12:25,0.7,-2.7,3.4,0,42
7/26/2024,12:30,1,-3,4,0,43
7/26/2024,12:35,2.6,-0.3,2.9,0,43
7/26/2024,12:40,3.9,1.4,2.5,0,43
7/26/2024,12:45,2.7,0,2.7,0,43
7/26/2024,12:50,1.8,-0.7,2.5,0,43
7/26/2024,12:55,1.4,-0.7,2.1,0,43
7/26/2024,13:00,3,0.6,2.4,0,43
7/26/2024,13:05,2.3,0.3,2,0,43
7/26/2024,13:10,1.5,-0.8,2.4,0,43
7/26/2024,13:15,1.5,-1,2.6,0,44
7/26/2024,13:20,1.6,-1.8,3.4,0,44
7/26/2024,13:25,2.1,-0.6,2.7,0,44
7/26/2024,13:30,2.1,-0.1,2.2,0,45
7/26/2024,13:35,1.3,-0.9,2.2,0,45
7/26/2024,13:40,0.8,-1.4,2.2,0,45
7/26/2024,13:45,1.2,-1.6,2.8,0,46
7/26/2024,13:50,1.4,-0.3,1.8,0,46
7/26/2024,13:55,0.8,-1.3,2.2,0,46
7/26/2024,14:00,0.8,-1.4,2.2,0,46
7/26/2024,14:05,1.7,-0.5,2.2,0,46
7/26/2024,14:10,2.4,0.4,2,0,46
7/26/2024,14:15,2.4,0,2.3,0,47
7/26/2024,14:20,1.7,-0.7,2.5,0,47
7/26/2024,14:25,1.4,-1.1,2.4,0,47
7/26/2024,14:30,1.7,0.3,1.4,0,48
7/26/2024,14:35,1.1,-0.6,1.7,0,48
7/26/2024,14:40,1,-4,5.1,0,48
7/26/2024,14:45,1.8,-3.4,5.2,0,49
7/26/2024,14:50,2.3,-0.8,3.1,0,49
7/26/2024,14:55,1.4,-2.1,3.5,0,49
7/26/2024,15:00,0.9,-3.3,4.2,0,52
7/26/2024,15:05,1.3,-3.1,4.4,0,52
7/26/2024,15:10,2,-3.3,5.3,0,52
7/26/2024,15:15,1.8,-1.8,3.6,0,54
7/26/2024,15:20,1.5,-3.1,4.6,0,54
7/26/2024,15:25,2,-2.4,4.5,0,54
7/26/2024,15:30,2.2,-2.2,4.4,0,55
7/26/2024,15:35,1.6,-1.2,2.8,0,55
7/26/2024,15:40,1.4,-0.6,2,0,55
7/26/2024,15:45,1.3,-0.3,1.6,0,56
7/26/2024,15:50,1.1,-0.8,1.9,0,56
7/26/2024,15:55,0.6,-1.1,1.7,0,56
7/26/2024,16:00,0.6,-1.1,1.7,0,56
7/26/2024,16:05,1.4,-0.7,2.1,0,56
7/26/2024,16:10,1.7,-0.6,2.3,0,56
7/26/2024,16:15,2,0.6,1.3,0,57
7/26/2024,16:20,1.3,-0.8,2.1,0,57
7/26/2024,16:25,0.7,-2,2.6,0,57
7/26/2024,16:30,0.6,-1.5,2.1,0,58
7/26/2024,16:35,0.5,-1.5,2,0,58
7/26/2024,16:40,1.5,0.3,1.1,0,58
7/26/2024,16:45,1.7,-0.7,2.4,0,59
7/26/2024,16:50,1.5,-1.6,3.1,0,59
7/26/2024,16:55,0.6,-1.8,2.4,0,59
7/26/2024,17:00,0.8,-0.9,1.7,0,59
7/26/2024,17:05,1,0,1.1,0,59
7/26/2024,17:10,0.4,-0.6,1,0,59
7/26/2024,17:15,0.4,-1.8,2.2,0,60
7/26/2024,17:20,0.3,-0.7,1.1,0,60
7/26/2024,17:25,1.1,0.5,0.6,0,60
7/26/2024,17:30,1.8,0.5,1.3,0,60
7/26/2024,17:35,0.8,-1,1.9,0,60
7/26/2024,17:40,0.4,-1,1.4,0,60
7/26/2024,17:45,0.3,-1.2,1.6,0,61
7/26/2024,17:50,0.3,-0.7,1.1,0,61
7/26/2024,17:55,1,0.4,0.6,0,61
7/26/2024,18:00,1,0,0.9,0,60
7/26/2024,18:05,1.5,0.5,1.1,0,60
7/26/2024,18:10,0.9,0.3,0.6,0,60
7/26/2024,18:15,0.7,0.4,0.3,0,60
7/26/2024,18:20,0.9,0.7,0.2,0,60
7/26/2024,18:25,0.2,0,0.2,0,60
7/26/2024,18:30,0.3,0.2,0.1,0,59
7/26/2024,18:35,0.3,0.2,0.1,0,59
7/26/2024,18:40,1.2,1,0.1,0,59
7/26/2024,18:45,1,0.9,0,0,58
7/26/2024,18:50,1.4,1.4,0,0,58
7/26/2024,18:55,1,1,0,0,58
7/26/2024,19:00,0.5,0.5,0,0,58
7/26/2024,19:05,0.5,0.5,0,0,58
7/26/2024,19:10,1.5,1.5,0,0,58
7/26/2024,19:15,1,1,0,0,57
7/26/2024,19:20,0.8,0.8,0,0,57
7/26/2024,19:25,0.5,0.5,0,0,57
7/26/2024,19:30,0.5,0.5,0,0,57
7/26/2024,19:35,0.5,0.5,0,0,57
7/26/2024,19:40,0.5,0.5,0,0,57
7/26/2024,19:45,1.7,1.7,0,0,55
7/26/2024,19:50,1.5,1.5,0,0,55
7/26/2024,19:55,0.5,0.5,0,0,55
7/26/2024,20:00,0.5,0.5,0,0,55
7/26/2024,20:05,0.4,0.4,0,0,55
7/26/2024,20:10,0.8,0.8,0,0,55
7/26/2024,20:15,1.3,1.3,0,0,54
7/26/2024,20:20,0.9,0.9,0,0,54
7/26/2024,20:25,0.5,0.5,0,0,54
7/26/2024,20:30,0.5,0.5,0,0,54
7/26/2024,20:35,0.5,0.5,0,0,54
7/26/2024,20:40,0.5,0.5,0,0,54
7/26/2024,20:45,1.3,1.3,0,0,53
7/26/2024,20:50,0.8,0.8,0,0,53
7/26/2024,20:55,1.2,1.2,0,0,53
7/26/2024,21:00,0.8,0.8,0,0,52
7/26/2024,21:05,0.5,0.5,0,0,52
7/26/2024,21:10,0.5,0.5,0,0,52
7/26/2024,21:15,1.1,1.1,0,0,51
